# CSV-File created with merge-csv.com
# -----------------------------------------------------------

"Field_ID","Elevation","Latitude","Longitude","Location","Slope"
"41845","695.9842","-6.08326","0.50255287","Rural_Sokoto","9.266698"
"35121","831.9251","-11.341404","0.04758678","Rural_Sokoto","6.6928988"
"26889","796.12054","-5.88501","-7.6958456","Rural_Amanzi","23.536362"
"32489","631.2212","-6.0472145","-2.114628","Rural_Hawassa","27.730618"
"43313","825.4179","-5.114536","-7.9210763","Rural_Amanzi","3.8710747"
"34538","850.086","-2.9833431","-7.4255686","Rural_Kilimani","23.877422"
"32390","647.767","-7.4079337","-4.988572","Rural_Hawassa","15.235719"
"31505","691.76794","-8.637988","-1.8848928","Rural_Sokoto","5.2089324"
"23295","575.6155","-1.2351341","-4.3218894","Rural_Kilimani","3.3681676"
"27841","551.75433","-6.524818","-3.7362895","Rural_Hawassa","2.6038277"
"41015","729.60657","-4.8306775","-1.4794775","Rural_Kilimani","4.640633"
"32428","741.59686","-2.3750746","-7.2093472","Rural_Kilimani","4.79495"
"23728","679.74396","-1.9109881","-6.5967197","Rural_Kilimani","7.1777377"
"23685","761.2839","-8.795688","-1.9524621","Rural_Sokoto","11.047264"
"20507","327.27618","-11.138648","-5.4029965","Rural_Hawassa","5.1952524"
"23573","845.02","-4.0376754","-0.99297917","Rural_Kilimani","1.1887274"
"35485","293.61716","-13.373471","-6.9120426","Rural_Hawassa","2.5158544"
"33600","444.2867","-10.980948","-5.6777782","Rural_Hawassa","7.0087476"
"19638","788.76544","-9.394944","-0.20917624","Rural_Sokoto","15.616907"
"1402","673.4263","-7.696298","-2.9434772","Rural_Hawassa","2.313298"
"15381","381.15305","-10.904352","-6.628252","Rural_Hawassa","2.68196"
"2644","501.26428","-5.583128","-1.0830715","Rural_Kilimani","8.476366"
"15145","514.7583","-11.580206","-9.299488","Rural_Akatsi","2.1129184"
"15769","552.80945","-2.690473","-4.466037","Rural_Kilimani","13.450884"
"37293","118.04814","-12.382219","-6.758886","Rural_Hawassa","2.487735"
"9712","880.5996","-3.7538166","-3.0200558","Rural_Kilimani","4.01255"
"31456","364.1864","-11.026006","-4.8354154","Rural_Hawassa","3.130156"
"40656","781.4395","-7.3583713","-7.5787253","Rural_Akatsi","10.201731"
"42942","496.6207","-13.42754","-5.8579626","Rural_Hawassa","12.550514"
"31687","858.7629","-4.4567046","-2.9209542","Rural_Kilimani","10.755398"
"26057","589.1799","-10.012224","-1.5875883","Rural_Sokoto","9.556769"
"33788","752.39514","-8.065765","-4.1597233","Rural_Hawassa","7.890817"
"25715","768.20197","-5.5741167","-4.420991","Rural_Kilimani","15.213778"
"6650","227.08269","-12.58047","-7.5516977","Rural_Akatsi","20.636148"
"26537","699.34375","-10.012224","-1.0740622","Rural_Sokoto","13.494208"
"16019","512.1681","-8.9939375","-6.2003136","Rural_Hawassa","2.077633"
"14143","829.44183","-4.190869","-3.0065417","Rural_Kilimani","17.537323"
"38931","622.5677","-5.20465","-7.051686","Rural_Amanzi","12.223663"
"1271","-773.6662","-5.8669868","-7.713864","Rural_Amanzi","15.165483"
"27110","771.04895","-4.7811146","-7.8985534","Rural_Amanzi","14.312172"
"2817","730.41223","-8.646999","-7.948104","Rural_Akatsi","8.290631"
"20374","790.7131","-7.079018","-8.191353","Rural_Amanzi","3.9250174"
"31291","627.84076","-7.4710135","-4.5651383","Rural_Hawassa","14.918279"
"34759","770.5153","-7.7864122","1.4034758","Rural_Sokoto","27.961243"
"11224","842.9489","-7.7819066","-8.101261","Rural_Akatsi","17.119162"
"38858","516.84564","-9.165154","-7.0426764","Rural_Akatsi","12.44031"
"8739","797.4335","-3.5961173","-3.3488925","Rural_Kilimani","15.147557"
"24517","569.0318","-1.2801911","-5.7633657","Rural_Kilimani","13.475519"
"7950","723.3797","-9.246257","-2.0425544","Rural_Sokoto","9.125285"
"34730","805.8681","-6.7275743","-7.58323","Rural_Amanzi","5.657987"
"13256","499.45023","-14.026797","-6.70483","Rural_Hawassa","11.753131"
"6367","714.3485","-3.0689514","-0.6055823","Rural_Kilimani","1.6410915"
"21533","678.26263","-3.1996164","-6.790418","Rural_Kilimani","9.772014"
"16176","466.29382","-9.282302","-7.002135","Rural_Akatsi","15.290185"
"7918","620.0697","-8.1378565","-6.70483","Rural_Akatsi","17.285624"
"38101","679.4513","-3.5195205","-6.6462703","Rural_Kilimani","2.9116118"
"26410","616.0327","-6.389647","-2.3578773","Rural_Hawassa","6.7327037"
"14812","597.6708","-9.219222","-4.731809","Rural_Hawassa","23.084604"
"36354","791.59863","-2.1407785","-7.655304","Rural_Kilimani","16.566767"
"15031","631.57666","-6.691529","-0.29476392","Rural_Sokoto","9.864847"
"25677","314.16116","-13.19775","-6.7003255","Rural_Hawassa","4.959965"
"8781","904.86835","-1.8614255","-8.240904","Rural_Kilimani","7.691845"
"15917","747.8454","-8.8227215","-8.006664","Rural_Akatsi","16.993496"
"44289","327.49228","-11.197222","-6.6057286","Rural_Hawassa","3.9380064"
"6835","492.41513","-10.012224","-4.4930644","Rural_Hawassa","29.356323"
"18163","621.91473","-1.3117309","-3.1191573","Rural_Kilimani","8.411795"
"1503","361.44595","-10.7421465","-5.6867876","Rural_Hawassa","11.934102"
"26992","883.553","-8.606448","-8.074233","Rural_Akatsi","4.704505"
"16917","497.57162","-9.210211","-6.452572","Rural_Akatsi","11.941176"
"20930","591.5621","-6.3716245","-3.8263817","Rural_Hawassa","12.320392"
"3633","779.7571","-2.9472976","-3.4615078","Rural_Kilimani","9.767875"
"36173","401.7048","-11.278324","-5.785889","Rural_Hawassa","36.39574"
"31832","668.6341","-3.1725821","-6.8534827","Rural_Kilimani","12.5736685"
"2549","741.81274","-4.952331","-1.2001914","Rural_Kilimani","9.1015"
"19026","646.2929","-9.719355","-0.8488315","Rural_Sokoto","8.251741"
"647","673.61237","-9.52561","0.18722983","Rural_Sokoto","10.174681"
"15171","720.2763","-9.426484","-0.81279457","Rural_Sokoto","18.441677"
"4155","675.4123","-1.6316351","-3.015551","Rural_Kilimani","2.7223155"
"25005","839.724","-4.6504498","-4.3939633","Rural_Kilimani","9.513002"
"25114","722.1366","-6.1643624","-7.835489","Rural_Amanzi","16.71714"
"37360","405.97903","-10.805226","-7.538184","Rural_Hawassa","28.612423"
"1594","760.5685","-5.2406955","-6.3850026","Rural_Kilimani","5.5622563"
"38803","160.7102","-11.913627","-6.231846","Rural_Hawassa","7.740634"
"20794","897.8891","-3.2717075","-4.1597233","Rural_Kilimani","36.51051"
"1484","222.65567","-12.8418","-6.9706025","Rural_Hawassa","0.8810971"
"24261","267.79776","-13.968224","-7.421064","Rural_Hawassa","3.145321"
"10044","739.0474","-8.079282","-2.713742","Rural_Hawassa","17.702763"
"24015","698.75085","-8.646999","-1.2722653","Rural_Sokoto","10.388176"
"2544","657.79865","-2.5192566","-4.384954","Rural_Kilimani","5.966681"
"20029","808.33307","-8.043237","-1.5335329","Rural_Sokoto","0.33568883"
"43162","259.9233","-13.756455","-7.488633","Rural_Hawassa","2.614156"
"36659","752.2101","-6.02018","-4.60568","Rural_Hawassa","17.961304"
"42885","616.1787","-5.8399525","-0.65513307","Rural_Sokoto","9.475203"
"11879","551.7207","-1.0729291","-2.9569912","Rural_Kilimani","26.754393"
"13290","524.7084","-9.214717","-3.0831203","Rural_Hawassa","12.695441"
"4348","673.2809","-9.048006","-1.497496","Rural_Sokoto","5.2837014"
"30872","766.13586","-6.2995334","-0.52900386","Rural_Sokoto","16.630035"
"40487","434.54434","-5.1956387","0.16470675","Rural_Kilimani","7.2028627"
"21769","662.8982","-9.165154","-5.096683","Rural_Hawassa","18.303444"
"8293","665.3068","-8.182913","-4.569643","Rural_Hawassa","8.381401"
"4128","717.6075","-3.6411743","-0.31278238","Rural_Kilimani","7.7360935"
"28259","344.50748","-9.95365","-3.8308864","Rural_Hawassa","7.335662"
"28553","546.5886","-5.569611","-8.245408","Rural_Amanzi","14.253454"
"12613","792.76776","-5.3578434","-7.713864","Rural_Amanzi","15.039469"
"32829","661.896","-8.71909","-5.8759813","Rural_Hawassa","37.83779"
"9856","702.9737","-3.2446733","-0.92090535","Rural_Kilimani","7.9907837"
"3035","787.0904","-9.093063","-2.267785","Rural_Hawassa","6.586885"
"19533","762.3753","-8.394681","-1.0335207","Rural_Sokoto","27.640066"
"27483","706.6331","-8.092799","-5.7678704","Rural_Hawassa","11.767432"
"37840","667.3068","-3.1545594","-6.7723994","Rural_Kilimani","8.299912"
"17735","616.87726","-5.9751234","-2.7632926","Rural_Hawassa","9.545529"
"45101","822.3276","-5.0199165","-6.2003136","Rural_Kilimani","47.439007"
"19802","745.1253","-5.49752","-6.0967073","Rural_Kilimani","9.559866"
"39455","483.6861","-10.557413","-9.209396","Rural_Akatsi","11.479601"
"29015","1003.9437","-4.808149","-4.0110707","Rural_Kilimani","31.183237"
"19036","286.16055","-11.454046","-6.6597843","Rural_Hawassa","3.3070855"
"6689","863.8275","-4.3756022","-4.988572","Rural_Kilimani","26.536106"
"13620","563.693","-14.080866","-6.6462703","Rural_Hawassa","4.417729"
"10074","740.23035","-10.2284975","-0.18665317","Rural_Sokoto","13.653618"
"42059","781.76935","-4.1728463","-1.7002037","Rural_Kilimani","4.6262174"
"44235","566.5939","-7.434968","-1.2812744","Rural_Sokoto","2.2459164"
"3619","807.4732","-4.501762","-2.3308496","Rural_Kilimani","8.137842"
"26241","596.68976","-8.692057","-3.9119694","Rural_Hawassa","27.655796"
"31519","770.8729","-6.1238112","-7.2949347","Rural_Amanzi","9.357562"
"317","280.11966","-14.053831","-7.574221","Rural_Hawassa","2.1236546"
"11742","503.7561","-5.6957703","-1.0200069","Rural_Kilimani","28.429384"
"10343","524.927","-11.228762","-9.227414","Rural_Akatsi","2.6370242"
"800","753.41125","-4.2133975","-1.5965976","Rural_Kilimani","12.724288"
"9084","891.8641","-3.6727142","-6.488609","Rural_Kilimani","15.068937"
"16413","-832.58813","-4.438682","-5.457052","Rural_Kilimani","2.4428296"
"26978","725.24194","-8.106317","-1.9569666","Rural_Sokoto","12.198813"
"37076","611.4797","-7.3583713","-5.2858768","Rural_Hawassa","7.2362785"
"45061","962.22797","-2.5553021","-8.258923","Rural_Kilimani","66.348976"
"3953","780.3289","-7.908066","1.2638327","Rural_Sokoto","5.037458"
"41409","387.27988","-10.471806","-5.1507382","Rural_Hawassa","17.936182"
"16112","744.337","-11.449541","0.3674144","Rural_Sokoto","9.719498"
"11378","807.03033","-10.922375","-0.2271947","Rural_Sokoto","2.8885198"
"1912","642.2866","-7.2952914","-3.2182586","Rural_Hawassa","6.9011645"
"8723","807.3326","-4.6684723","-1.3938899","Rural_Kilimani","2.9019651"
"756","877.13257","-2.163307","-8.475143","Rural_Kilimani","27.86579"
"15435","591.8859","-10.030248","-1.2677606","Rural_Sokoto","12.312184"
"17160","819.46216","-5.438946","-4.443514","Rural_Kilimani","0.9547597"
"31410","-673.04846","-9.732872","-1.1551453","Rural_Sokoto","4.6786423"
"27661","841.85345","-2.4381542","-8.407575","Rural_Kilimani","11.13453"
"22379","663.87366","-9.264279","-5.168757","Rural_Hawassa","20.58776"
"26486","424.9747","-0.35201824","-3.9570155","Rural_Kilimani","3.026313"
"43889","751.99036","-3.8979988","-0.48395774","Rural_Kilimani","4.2007804"
"34912","354.40182","-11.580206","-8.596768","Rural_Akatsi","3.9920022"
"7932","830.40497","-7.7368493","-7.8444977","Rural_Akatsi","13.681466"
"32459","828.80084","-8.020708","0.24578983","Rural_Sokoto","1.3338884"
"33814","637.128","-6.1238112","-6.578701","Rural_Amanzi","7.8146133"
"43702","483.69226","-10.1248665","-4.8804617","Rural_Hawassa","2.2254252"
"39264","713.31793","-14.635066","-6.0561657","Rural_Hawassa","4.7556705"
"38731","442.10123","-9.291313","-7.1823196","Rural_Akatsi","5.14039"
"7180","746.32446","-8.32259","-3.7002525","Rural_Hawassa","9.826221"
"3085","341.0809","-11.287335","-8.5292","Rural_Akatsi","6.3056087"
"15267","663.1794","-7.4890366","-3.6552064","Rural_Hawassa","3.3629873"
"12483","270.47818","-12.724652","-7.632781","Rural_Akatsi","2.7423975"
"28617","817.8994","-4.5333014","-3.4750218","Rural_Kilimani","16.349483"
"30970","332.97168","-11.044028","-7.002135","Rural_Hawassa","10.393044"
"36498","763.6395","-3.0959854","-3.997557","Rural_Kilimani","3.7412024"
"41462","411.9209","-12.413759","-8.853532","Rural_Akatsi","1.4827442"
"13063","744.57043","-7.3448544","-7.038172","Rural_Akatsi","12.129743"
"2279","580.27356","-6.2770047","-2.8714035","Rural_Hawassa","6.0390015"
"44174","780.9979","-5.46598","-4.930012","Rural_Kilimani","14.433042"
"21878","477.6173","-8.646999","-2.7542834","Rural_Hawassa","22.357544"
"5925","680.0387","-9.282302","0.038577553","Rural_Sokoto","8.429983"
"27973","376.0883","-12.774215","-8.430098","Rural_Akatsi","11.200407"
"7225","740.4969","-10.336635","-0.8533361","Rural_Sokoto","42.022205"
"40698","631.58026","-2.2444093","-4.2678337","Rural_Kilimani","5.806273"
"5205","769.51416","-8.16489","-7.749901","Rural_Akatsi","4.4909444"
"42091","627.5908","-6.5203123","-0.19115779","Rural_Sokoto","9.880375"
"22396","462.4821","-9.7148485","-3.3488925","Rural_Hawassa","15.663707"
"36252","653.147","-8.773159","-2.4659882","Rural_Hawassa","7.292393"
"521","514.3173","-6.7185626","-3.718271","Rural_Hawassa","16.435242"
"2799","767.642","-2.8346553","-3.3984432","Rural_Kilimani","7.2590175"
"4071","953.9731","-4.217903","-4.4480186","Rural_Kilimani","32.24399"
"26484","642.36774","-5.848964","0.8899497","Rural_Sokoto","8.905738"
"15590","442.03998","-0.9918267","-4.204769","Rural_Kilimani","5.81311"
"33421","393.08252","-10.643022","-6.3534703","Rural_Hawassa","14.442759"
"26334","432.39032","-10.629504","-5.4165106","Rural_Hawassa","22.932802"
"734","687.38434","-7.290786","-8.371538","Rural_Akatsi","4.98722"
"6810","632.80566","-7.507059","-0.9749607","Rural_Sokoto","7.3318453"
"4448","373.14703","-10.530379","-4.7182956","Rural_Hawassa","22.085367"
"37972","609.2527","-5.407406","-1.9569666","Rural_Hawassa","3.783529"
"21449","661.4193","-8.38567","-7.092227","Rural_Akatsi","6.7529154"
"3785","482.94696","-1.1405146","-4.5561295","Rural_Kilimani","2.4693687"
"2174","718.63855","-7.5115647","-3.3624065","Rural_Hawassa","28.769203"
"14880","776.1187","-6.2139254","0.47102055","Rural_Sokoto","23.022354"
"3378","724.333","-9.255268","-1.790296","Rural_Sokoto","14.10013"
"11484","828.9181","-2.6138763","-0.9073915","Rural_Kilimani","1.0693756"
"32941","658.74805","-6.322062","-6.8624916","Rural_Amanzi","28.50939"
"44734","758.96265","-3.4158897","-6.5291505","Rural_Kilimani","15.452657"
"25793","827.4604","-10.485322","0.5791313","Rural_Sokoto","8.846164"
"44599","783.00726","-9.899582","-1.9074159","Rural_Sokoto","4.300935"
"6354","583.9455","-6.682517","-1.4254222","Rural_Sokoto","5.239395"
"708","809.7104","-1.1315032","-1.7182221","Rural_Kilimani","10.333497"
"8899","328.88544","-13.341932","-6.9030333","Rural_Hawassa","6.2095933"
"15013","1000.59503","-4.308017","-4.02008","Rural_Kilimani","17.5856"
"2729","756.2342","-3.1095026","-0.99297917","Rural_Kilimani","3.1460683"
"20882","764.90765","-2.4426599","-0.7272069","Rural_Kilimani","11.875835"
"26781","631.81134","-8.81371","-1.1326222","Rural_Sokoto","20.989578"
"28223","467.1498","-10.210475","-5.36696","Rural_Hawassa","2.060296"
"40420","706.32367","-7.3854055","-0.8713546","Rural_Sokoto","9.432994"
"19388","316.45935","-11.179199","-7.29043","Rural_Hawassa","33.361362"
"30264","610.61786","-7.389911","-5.389483","Rural_Hawassa","20.153938"
"6129","736.4528","-3.9025044","-2.9479818","Rural_Kilimani","10.162993"
"20356","846.6089","-2.1452842","-1.6146159","Rural_Kilimani","2.8069158"
"37776","681.8059","-7.9981794","-1.9884989","Rural_Sokoto","8.82224"
"14443","597.1909","-1.942528","-5.9120183","Rural_Kilimani","7.268602"
"25262","315.20956","-13.396","-6.70483","Rural_Hawassa","1.6326679"
"42932","720.0914","-4.5062675","-7.8444977","Rural_Kilimani","12.3300905"
"26192","519.6802","-10.102339","-4.466037","Rural_Hawassa","4.8123055"
"17901","788.6999","-9.187683","-2.2993174","Rural_Hawassa","9.122629"
"4775","465.10025","-7.3538656","-1.497496","Rural_Sokoto","6.821444"
"25916","780.0634","-9.444508","-2.0380497","Rural_Sokoto","7.9735"
"36560","731.78156","-2.4156258","-3.9074647","Rural_Kilimani","3.2632926"
"32639","375.02054","-13.328415","-6.7363625","Rural_Hawassa","8.436683"
"283","569.0128","-5.916549","-0.6641423","Rural_Sokoto","8.019713"
"20743","702.92505","-3.0824683","-0.6461238","Rural_Kilimani","3.279487"
"3396","941.6836","-4.8306775","-3.9074647","Rural_Kilimani","16.71047"
"24169","675.93854","-6.6329546","0.119660616","Rural_Sokoto","12.832407"
"25730","426.75504","-0.6268655","-4.294862","Rural_Kilimani","7.9796023"
"21757","712.54425","-8.592931","-3.8714278","Rural_Hawassa","7.0195365"
"40359","596.35175","-2.0912158","-4.7768555","Rural_Kilimani","9.05015"
"20845","394.79108","-12.684101","-8.466135","Rural_Akatsi","9.778017"
"39165","271.45227","-13.067084","-7.200338","Rural_Hawassa","5.7119956"
"22712","432.36273","-10.89534","-6.8399687","Rural_Hawassa","4.708817"
"27291","905.2977","-0.8611616","-2.4344559","Rural_Kilimani","14.178754"
"19832","321.88748","-12.931913","-7.87603","Rural_Hawassa","12.26979"
"25164","688.85913","-5.276741","-1.497496","Rural_Kilimani","8.119274"
"21808","649.6336","-6.3085446","-6.033643","Rural_Amanzi","4.481898"
"44798","636.89996","-10.282566","-1.6056068","Rural_Sokoto","16.42918"
"11347","682.68744","-5.9886403","-0.40287468","Rural_Sokoto","3.8481333"
"20218","654.9772","-7.08803","-6.0246334","Rural_Hawassa","6.64568"
"15811","782.7019","-3.0193887","-1.5290283","Rural_Kilimani","7.613455"
"38311","761.5218","-5.9841347","-4.7993784","Rural_Hawassa","33.747654"
"2362","959.0046","-4.6369324","-3.857914","Rural_Kilimani","2.5329826"
"41679","583.40765","-2.0191247","-5.785889","Rural_Kilimani","10.522453"
"34389","638.1376","-9.007455","-2.4299512","Rural_Hawassa","5.1466956"
"9618","544.69916","-8.498312","-6.6552796","Rural_Akatsi","30.532257"
"30000","555.0196","-8.4127035","-2.6371634","Rural_Hawassa","2.686301"
"26481","775.5216","-9.516599","-2.0155268","Rural_Sokoto","6.07558"
"25036","739.273","-6.168868","0.25029445","Rural_Sokoto","18.635548"
"2298","538.6048","-5.8129187","-1.5965976","Rural_Hawassa","7.3280444"
"10689","764.6248","-7.7053094","-7.4976425","Rural_Akatsi","6.546426"
"40646","744.1504","-9.489564","-1.1641545","Rural_Sokoto","9.666439"
"30610","490.3129","-5.380372","0.30885443","Rural_Kilimani","1.1491944"
"13909","418.20966","-11.363933","-5.303895","Rural_Hawassa","13.307441"
"13701","763.2584","-2.7580585","-3.740794","Rural_Kilimani","5.950266"
"26006","705.00116","-10.516862","-1.0560437","Rural_Sokoto","13.544355"
"10894","789.1409","-3.4474294","-6.8039317","Rural_Kilimani","25.666662"
"12141","626.04895","-8.624471","-4.173237","Rural_Hawassa","21.338226"
"16466","729.6796","-10.345646","-0.26773623","Rural_Sokoto","3.2927449"
"24639","817.409","-5.114536","-3.9525108","Rural_Kilimani","26.67168"
"40745","793.3164","-3.1500537","-0.56504077","Rural_Kilimani","17.273361"
"35164","-320.9344","-11.819008","-5.758861","Rural_Hawassa","40.234947"
"19415","693.8155","-7.664758","-2.993028","Rural_Hawassa","10.410891"
"32685","595.6888","-8.71909","-4.9795628","Rural_Hawassa","9.097361"
"70","762.7562","-7.4890366","-0.48846233","Rural_Sokoto","9.095326"
"31768","742.3523","-4.2854886","-2.4749973","Rural_Kilimani","6.610976"
"32225","784.814","-3.6952426","-1.5245236","Rural_Kilimani","2.3397038"
"32618","596.41406","-1.3477764","-6.4210396","Rural_Kilimani","13.836847"
"32301","649.38885","-5.614668","0.42146978","Rural_Sokoto","19.729605"
"19986","455.45697","-12.625526","-8.731907","Rural_Akatsi","10.665989"
"581","613.1408","-6.754608","-1.9569666","Rural_Hawassa","15.215608"
"14765","570.7659","-10.940397","-1.0245115","Rural_Sokoto","11.527104"
"37858","635.7328","-9.255268","-1.5155145","Rural_Sokoto","1.3558114"
"29392","595.5408","-7.4124393","-1.0470345","Rural_Sokoto","22.663368"
"36511","871.1677","-4.00163","-4.6552305","Rural_Kilimani","54.008858"
"8692","592.9307","-6.614932","-1.8398467","Rural_Hawassa","14.941454"
"24847","767.5251","-9.102075","-2.258776","Rural_Hawassa","27.817389"
"23695","621.9618","-7.5881615","-1.2947884","Rural_Sokoto","4.001475"
"25524","600.24097","-7.110558","-2.7677972","Rural_Hawassa","16.467655"
"11583","605.1021","-6.47075","-3.8444002","Rural_Hawassa","4.5762143"
"26313","639.95557","-9.485059","-1.790296","Rural_Sokoto","10.858149"
"26488","893.0126","-3.7402995","-2.5065296","Rural_Kilimani","10.168055"
"44905","341.76846","-9.660781","-4.128191","Rural_Hawassa","11.936543"
"1490","305.27625","-13.0400505","-6.1417537","Rural_Hawassa","5.184567"
"27061","549.4674","-1.5415213","-6.4705906","Rural_Kilimani","24.241674"
"20722","804.82794","-4.745069","-6.1552672","Rural_Kilimani","30.503635"
"38382","834.73035","-2.6003592","-7.8264794","Rural_Kilimani","10.311266"
"3715","501.90277","-9.300325","-6.484104","Rural_Akatsi","8.744439"
"45107","796.6404","-1.9785736","-0.8353177","Rural_Kilimani","2.089164"
"15292","903.34326","-3.9475615","-4.092154","Rural_Kilimani","31.01391"
"31400","548.0944","-9.548138","-7.6598086","Rural_Akatsi","16.232883"
"16250","829.30774","-4.0466866","-1.6191206","Rural_Kilimani","4.5211945"
"39839","730.5263","-8.723597","-0.33080083","Rural_Sokoto","10.41745"
"31451","386.1706","-10.881824","-6.452572","Rural_Hawassa","3.6595979"
"38702","297.93814","-12.314633","-5.6011996","Rural_Hawassa","3.9079847"
"4280","780.2906","-5.348832","-5.2408304","Rural_Kilimani","20.548805"
"14918","547.29803","-10.620493","-9.583279","Rural_Akatsi","5.543092"
"3308","641.2855","-8.331601","-6.6913166","Rural_Akatsi","14.848023"
"41290","675.82794","-8.22797","-4.466037","Rural_Hawassa","4.2706985"
"3541","-761.6534","-5.0829964","-5.2723627","Rural_Kilimani","56.22305"
"19833","676.31836","-8.601943","-3.7227755","Rural_Hawassa","21.87388"
"214","455.97614","-10.597964","-5.740843","Rural_Hawassa","33.225796"
"43076","794.409","-5.0920076","-6.0561657","Rural_Kilimani","7.0608315"
"21502","589.10754","-8.944375","-6.8805103","Rural_Akatsi","8.789613"
"13674","828.5038","-3.4609466","-6.8579874","Rural_Kilimani","20.262726"
"37406","555.1503","-10.611482","-9.668867","Rural_Akatsi","6.6060023"
"19577","87.68226","-12.021764","-7.254393","Rural_Hawassa","23.356722"
"13648","690.00507","-4.6864953","-0.6281054","Rural_Kilimani","3.9856803"
"2746","592.2369","-6.569875","-2.9524865","Rural_Hawassa","3.4200792"
"32683","648.8479","-2.7175071","-6.240855","Rural_Kilimani","0.9648566"
"34168","731.67334","-5.970618","-6.3669844","Rural_Amanzi","18.271563"
"43262","435.21796","-10.66555","-6.8985286","Rural_Hawassa","7.0722733"
"27797","672.3293","-9.773423","-0.75873923","Rural_Sokoto","6.534882"
"6832","723.6917","-3.821402","-6.560683","Rural_Kilimani","22.641191"
"27438","820.0144","-1.5505327","-1.1641545","Rural_Kilimani","20.448393"
"5757","750.9735","-6.8221936","0.09263293","Rural_Sokoto","12.178827"
"37878","807.2767","-6.6644945","-7.281421","Rural_Amanzi","11.17031"
"16054","542.57446","-9.931122","-5.4029965","Rural_Hawassa","14.033749"
"2813","860.2152","-3.3483043","-7.493138","Rural_Kilimani","2.1454637"
"21968","719.4174","-9.120097","-7.416559","Rural_Akatsi","28.037895"
"1124","652.92755","-14.621549","-6.1327443","Rural_Hawassa","11.429824"
"12348","613.99976","-7.0925355","-4.1101723","Rural_Hawassa","12.321719"
"12727","221.4898","-12.575964","-7.087723","Rural_Hawassa","5.3553166"
"29225","631.9354","-2.2444093","-4.952535","Rural_Kilimani","34.52201"
"31421","622.09247","-6.817688","-2.5786035","Rural_Hawassa","6.813856"
"16256","470.44846","-11.197222","-9.254442","Rural_Akatsi","3.2208002"
"33326","707.7125","-7.8404803","-7.4841285","Rural_Akatsi","10.2520485"
"9685","866.95154","-3.6096344","-3.8804371","Rural_Kilimani","23.659998"
"23169","291.20154","-11.350415","-8.267932","Rural_Akatsi","18.665842"
"42173","571.42377","-2.014619","-4.299366","Rural_Kilimani","4.668571"
"34915","323.99997","-14.216037","-7.547193","Rural_Hawassa","2.9131708"
"13250","588.7227","-6.47075","-2.7903204","Rural_Hawassa","24.592842"
"30560","521.8564","-10.458288","-6.673298","Rural_Akatsi","3.460907"
"29452","640.48096","-9.219222","-2.5876126","Rural_Hawassa","15.049749"
"6926","242.71156","-11.791973","-6.8760056","Rural_Hawassa","6.143987"
"20210","457.41757","-9.764411","-7.1552916","Rural_Akatsi","3.3094182"
"40174","350.71088","-11.161177","-8.511181","Rural_Akatsi","3.0799153"
"42709","870.458","-4.9027686","-4.7408185","Rural_Kilimani","23.391306"
"13295","477.96628","-11.86857","-9.326516","Rural_Akatsi","5.7890177"
"13506","-618.2835","-2.879712","-6.3759933","Rural_Kilimani","21.573677"
"6821","761.40155","-8.696562","-2.1821973","Rural_Hawassa","8.833796"
"13625","346.83182","-1.0819405","-5.0786643","Rural_Kilimani","45.75827"
"40089","956.7109","-4.542313","-3.7723262","Rural_Kilimani","2.829997"
"31630","684.9592","-2.2128696","-3.3714156","Rural_Kilimani","8.203772"
"43114","737.7041","-5.14157","-3.8263817","Rural_Kilimani","19.889833"
"4152","549.9168","-1.4018447","-4.37144","Rural_Kilimani","18.576347"
"1829","231.25006","-12.850811","-7.2949347","Rural_Hawassa","5.846187"
"45087","600.6325","-7.0339613","-4.0966587","Rural_Hawassa","11.631474"
"21531","549.16046","-1.0819405","-3.4975448","Rural_Kilimani","7.8572555"
"33813","820.2309","-3.9520671","-5.754357","Rural_Kilimani","1.360472"
"11711","767.4907","-8.651505","0.9530143","Rural_Sokoto","8.159635"
"41185","747.63495","-4.308017","-1.3578529","Rural_Kilimani","1.1627357"
"27134","960.0924","-4.4161534","-4.326394","Rural_Kilimani","11.593314"
"11886","853.42865","-8.142362","-0.86684996","Rural_Sokoto","15.014393"
"8842","812.17505","-4.91178","-5.6912923","Rural_Kilimani","14.889947"
"776","494.76767","-10.557413","-9.110294","Rural_Akatsi","2.5108323"
"5071","725.14526","-5.3983946","-4.5426154","Rural_Kilimani","1.0705143"
"35465","264.03864","-13.414023","-7.9300857","Rural_Hawassa","19.32477"
"25240","543.0283","-1.3657992","-3.6056557","Rural_Kilimani","12.48368"
"36104","757.27783","-4.790126","-3.5110586","Rural_Kilimani","16.886005"
"44562","397.45007","-11.350415","-5.713815","Rural_Hawassa","32.134586"
"27776","381.30374","-9.737377","-3.8083632","Rural_Hawassa","17.33861"
"11105","229.88246","-13.2112665","-7.6462946","Rural_Hawassa","2.1690466"
"26881","644.8789","-2.6048648","-6.776904","Rural_Kilimani","18.235306"
"15236","527.9363","-8.8227215","-6.267883","Rural_Hawassa","6.023592"
"6988","731.7552","-9.872548","-0.4434162","Rural_Sokoto","0.51860046"
"32022","743.0405","-2.2308924","-7.655304","Rural_Kilimani","8.946849"
"39336","742.6182","-10.1248665","0.07010985","Rural_Sokoto","5.0327473"
"5975","833.0351","-5.0920076","-4.1597233","Rural_Kilimani","6.6993227"
